29.12.2023|13:02:30*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|12:54:10*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|12:48:04*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|12:44:23*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|12:29:54*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:40:33*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:37:51*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:36:33*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:32:45*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:29:11*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:25:38*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:16:57*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|11:09:56*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:56:26*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:55:34*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:52:51*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:47:20*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:46:18*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:43:52*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:42:12*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:35:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:33:28*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:30:49*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:29:24*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:28:48*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:23:01*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:21:23*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:17:14*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:14:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:13:32*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:12:34*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:10:45*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:09:55*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|10:08:26*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|09:59:49*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|09:55:55*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|09:49:47*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|09:49:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
29.12.2023|09:47:45*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|22:04:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:58:47*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:46:17*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:43:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:39:54*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:37:03*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:32:20*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:30:53*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:24:42*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:20:28*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:18:42*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:17:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:14:27*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|21:12:20*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:36:25*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:32:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:30:21*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:28:34*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:25:34*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:22:42*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:19:25*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:17:36*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|17:13:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:55:18*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:47:41*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:41:52*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:40:47*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:40:10*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:36:11*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:35:26*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:33:57*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:32:11*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:30:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:26:17*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:21:47*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:21:20*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:18:57*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:15:59*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:14:18*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:11:48*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:09:20*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:07:36*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:06:27*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:05:49*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|16:02:25*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:19:23*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:17:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:12:27*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:10:13*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:08:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:05:51*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:01:37*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|14:00:04*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:58:29*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:51:40*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:37:14*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:36:18*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:34:04*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:21:44*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:20:28*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:16:56*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:16:36*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:14:37*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:12:20*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:11:38*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:10:37*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:09:02*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:08:01*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|13:04:55*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:55:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:54:50*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:52:47*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:52:29*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:51:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:40:40*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:38:37*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:31:27*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:24:41*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:07:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:05:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:03:11*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|12:00:05*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:42:42*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:40:14*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:40:00*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:38:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:37:43*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:37:04*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:36:52*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|11:36:23*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|10:28:54*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|10:27:35*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|10:26:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|10:25:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|10:23:51*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:58:21*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:57:24*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:54:37*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:52:27*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:50:08*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:46:44*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:42:08*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
28.12.2023|09:37:58*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|23:33:15*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:55:51*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:54:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:52:27*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:46:48*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:45:06*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:40:29*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|22:38:46*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|17:14:49*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|17:08:21*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|17:05:36*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|17:03:10*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|14:01:44*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:57:14*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:52:44*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:47:48*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:43:06*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:32:51*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:30:38*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:24:01*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:22:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:17:53*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:15:02*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:12:32*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:08:32*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|13:06:36*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|12:40:28*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:32:45*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:31:49*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:29:12*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:27:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:24:24*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:11:07*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:08:38*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:07:04*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:05:31*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:04:39*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|11:00:52*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|10:50:00*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|10:39:00*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|10:28:22*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
27.12.2023|10:27:52*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
25.12.2023|19:04:16*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
25.12.2023|19:03:40*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
25.12.2023|19:02:43*+#+*mh*+#+*1*+#+*Block-OB1*+#+*
